p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	1.8576010014008966	0.744	0.211	0	CD4 Central Memory	BCL11B
8.927412120944772e-101	1.8569862938709913	0.329	0.115	3.3525110737783904e-96	CD4 Central Memory	LPAR6
3.336528315884577e-64	1.8526794159589761	0.181	0.055	1.2529664784641352e-59	CD4 Central Memory	PBX4
2.10444726620531e-52	1.8504500571342493	0.137	0.039	7.902830818780801e-48	CD4 Central Memory	ZC3H12D
6.270638635467074e-47	1.8458676392123456	0.114	0.031	2.3548129267769504e-42	CD4 Central Memory	CTLA4
0	1.8224140316743964	0.708	0.197	0	CD4 Central Memory	LEF1
6.570414960950879e-37	1.809735891825027	0.107	0.033	2.4673879302858834e-32	CD4 Central Memory	VIPR1
3.185857876395434e-52	1.8088471046520378	0.17	0.057	1.1963852083227775e-47	CD4 Central Memory	ENO2
1.9749579996481335e-34	1.8035088438026157	0.106	0.034	7.416559776078636e-30	CD4 Central Memory	PGAP1
4.103897780412337e-92	1.8025038232493669	0.267	0.083	1.541136733478245e-87	CD4 Central Memory	SOCS1
0	1.7933745151730967	0.76	0.224	0	CD4 Central Memory	SPOCK2
1.7471739495845155e-98	1.783927384709652	0.3	0.098	6.561162332874731e-94	CD4 Central Memory	PATJ
1.6663364756077548e-50	1.776863814198964	0.149	0.046	6.257593366849801e-46	CD4 Central Memory	ANO9
1.32715850916324e-36	1.7736122870732016	0.114	0.036	4.983878349460715e-32	CD4 Central Memory	TCAF2
7.018487385649758e-37	1.7717767523630803	0.128	0.044	2.6356525679330537e-32	CD4 Central Memory	PLCD1
3.855384921799484e-140	1.754809896442695	0.587	0.281	1.4478126996833603e-135	CD4 Central Memory	CORO1B
6.958540159235946e-45	1.753454090354777	0.135	0.042	2.6131405859978747e-40	CD4 Central Memory	RIC3
2.810883043260008e-98	1.748622423486125	0.33	0.116	1.0555709092354307e-93	CD4 Central Memory	ATP8B2
2.3162273501051806e-42	1.738996477406586	0.123	0.037	8.698128567849984e-38	CD4 Central Memory	GIMAP5
1.5855587279501e-95	1.7362502173289895	0.279	0.087	5.954248691071009e-91	CD4 Central Memory	TRAF1
5.901213061046077e-54	1.7261975697229541	0.151	0.045	2.216082540814633e-49	CD4 Central Memory	ABCD2
4.411478132235534e-84	1.71747873005867	0.222	0.064	1.6566423829984102e-79	CD4 Central Memory	LINC01550
9.816390015264963e-133	1.716593562046008	0.48	0.191	3.6863489424324516e-128	CD4 Central Memory	SERINC5
1.8007083566649274e-78	1.6945613282178091	0.191	0.052	6.762200091783802e-74	CD4 Central Memory	RASGRF2
6.012455587167483e-75	1.678559758569647	0.205	0.06	2.257857446649005e-70	CD4 Central Memory	DPP4
1.4571261816590137e-51	1.6755215692884442	0.192	0.069	5.471945949984094e-47	CD4 Central Memory	AC008555.4
5.414531321102674e-196	1.6741677918800484	0.764	0.412	2.0333189470136872e-191	CD4 Central Memory	ITGB1
7.815693376250155e-45	1.6499886472283782	0.155	0.053	2.9350273335832204e-40	CD4 Central Memory	SH2D3A
7.376319044431186e-132	1.648639886144028	0.508	0.212	2.7700290907552432e-127	CD4 Central Memory	DGKA
1.0993673992276637e-64	1.6417827835120098	0.213	0.071	4.1284543943196454e-60	CD4 Central Memory	TMEM204
0	1.635911856826226	0.974	0.317	0	CD4 Central Memory	CD3E
7.866947950017243e-91	1.6303337396863884	0.293	0.097	2.954274963669975e-86	CD4 Central Memory	ZNF831
8.33780662003596e-171	1.6279724306292538	0.635	0.278	3.131096520022104e-166	CD4 Central Memory	TTC39C
1.1833641777172291e-44	1.6245394416174408	0.144	0.047	4.44388749658151e-40	CD4 Central Memory	HABP4
5.734069768943831e-66	1.6218209690837773	0.287	0.116	2.153315220331477e-61	CD4 Central Memory	SH3YL1
1.5096770401223878e-188	1.6157612306316107	0.519	0.161	5.669290188771603e-184	CD4 Central Memory	TRAC
5.561966288441163e-138	1.6097169554414053	0.466	0.168	2.0886852002983097e-133	CD4 Central Memory	LIME1
2.215794899897989e-31	1.608357095661555	0.106	0.035	8.320974587586918e-27	CD4 Central Memory	AL499604.2
1.7387361079017158e-126	1.5978271896517617	0.572	0.277	6.529475706003313e-122	CD4 Central Memory	CDC14A
4.193541384637818e-79	1.5908505727618096	0.27	0.092	1.5748005961730398e-74	CD4 Central Memory	UBASH3A
4.237207367511656e-159	1.5888512729307451	0.497	0.171	1.591198482721652e-154	CD4 Central Memory	PIK3IP1
1.7084612208946222e-281	1.587717340742486	0.727	0.219	6.415784422825574e-277	CD4 Central Memory	CD3G
1.38897771310974e-62	1.586883560956797	0.22	0.076	5.216028006041006e-58	CD4 Central Memory	PCAT1
5.62529309940086e-73	1.5829854389400895	0.259	0.091	2.112466317618005e-68	CD4 Central Memory	KCNA3
0	1.5747695756182087	0.902	0.283	0	CD4 Central Memory	CD3D
1.6629801433346477e-179	1.5683441188361151	0.763	0.425	6.244989332264602e-175	CD4 Central Memory	NOSIP
0	1.562352309589933	0.963	0.316	0	CD4 Central Memory	IL32
9.35476827179403e-84	1.5554109827346876	0.399	0.177	3.512996129106812e-79	CD4 Central Memory	ITPKB
2.292981919918359e-160	1.550901761908374	0.385	0.104	8.610835003869414e-156	CD4 Central Memory	CCR7
2.7829307786399947e-151	1.550552862835247	0.56	0.228	1.0450739953026772e-146	CD4 Central Memory	TESPA1
5.04656535355674e-26	1.5484991083835777	0.104	0.038	1.8951366872211626e-21	CD4 Central Memory	TNFSF12
4.871563144139819e-83	1.547839151663402	0.272	0.091	1.8294181075188263e-78	CD4 Central Memory	DOCK9
1.4581651094641937e-37	1.54698714952768	0.135	0.047	5.475847435570887e-33	CD4 Central Memory	GCSAM
7.970044553325701e-143	1.5401946284310102	0.447	0.148	2.9929908311104005e-138	CD4 Central Memory	SIT1
2.2454799743864202e-130	1.5322979501096596	0.366	0.111	8.432450947813324e-126	CD4 Central Memory	SIRPG
6.608234887521629e-49	1.5299978951996436	0.14	0.042	2.481590447310997e-44	CD4 Central Memory	LTA
3.659375178694671e-38	1.5189014480187912	0.192	0.081	1.3742051608552098e-33	CD4 Central Memory	PKIA
3.523176388925229e-209	1.5080637593827793	0.601	0.193	1.3230584293330913e-204	CD4 Central Memory	CD27
4.170502300140002e-68	1.5051923197501278	0.267	0.1	1.5661487287715747e-63	CD4 Central Memory	TIAM1
2.4963244090422667e-29	1.4979822896389414	0.125	0.047	9.374447053276425e-25	CD4 Central Memory	BICDL1
3.770755017970693e-27	1.4945499587099196	0.101	0.036	1.4160316318985343e-22	CD4 Central Memory	LDOC1
1.455833991701086e-50	1.4909318149999389	0.287	0.134	5.467093389035088e-46	CD4 Central Memory	HNRNPLL
2.899253818755944e-123	1.4886215041385442	0.471	0.179	1.0887567865574196e-118	CD4 Central Memory	RASGRP1
3.193353049859735e-20	1.4882447512339188	0.124	0.056	1.1991998708138262e-15	CD4 Central Memory	FMN1
2.0598778946029308e-159	1.487673796336948	0.561	0.208	7.735459457602386e-155	CD4 Central Memory	TC2N
3.1657301681003165e-50	1.4703968093674928	0.18	0.062	1.1888266500267119e-45	CD4 Central Memory	NR3C2
5.9508038595600096e-238	1.4671539239897902	0.844	0.374	2.2347053733805704e-233	CD4 Central Memory	PCED1B-AS1
2.1275679215053597e-32	1.4649286787758644	0.136	0.051	7.9896558156290775e-28	CD4 Central Memory	RNF157
2.128299580346826e-66	1.4636846058112147	0.229	0.077	7.992403414076437e-62	CD4 Central Memory	AC006369.1
9.793940143317859e-95	1.4538641990486967	0.407	0.169	3.6779183420201555e-90	CD4 Central Memory	STMN3
1.8077263840396417e-25	1.452987567310093	0.137	0.059	6.788554889984066e-21	CD4 Central Memory	TMEM116
2.43751100777404e-50	1.4518742292625262	0.187	0.066	9.153585087493851e-46	CD4 Central Memory	MAF
5.184590738274027e-253	1.4515262547252554	0.801	0.291	1.9469693599440455e-248	CD4 Central Memory	LCK
1.3338703886758899e-34	1.439556569419987	0.124	0.042	5.0090834705945694e-30	CD4 Central Memory	CHRM3-AS2
1.0076979149415157e-22	1.439282622097913	0.15	0.071	3.784207979979874e-18	CD4 Central Memory	ACVR1
1.0051340319721554e-28	1.4365607821081796	0.153	0.065	3.774579830265035e-24	CD4 Central Memory	GIMAP1
2.5936893862712412e-81	1.4348780805553654	0.255	0.081	9.740081752264393e-77	CD4 Central Memory	NELL2
2.2092459834521092e-44	1.434033358394856	0.258	0.12	8.296381441657705e-40	CD4 Central Memory	MFHAS1
1.3372472640981968e-29	1.4339677903585615	0.157	0.067	5.021764650867958e-25	CD4 Central Memory	TNFRSF10A
3.472348823952799e-109	1.4314418119093926	0.484	0.205	1.3039711538589945e-104	CD4 Central Memory	GPRIN3
2.9399185991032768e-68	1.430687272938975	0.401	0.199	1.1040276315212535e-63	CD4 Central Memory	SESN3
6.66385931805206e-79	1.4282142949487435	0.336	0.135	2.50247908970809e-74	CD4 Central Memory	LDLRAP1
4.063091419494148e-21	1.4276571601666332	0.107	0.044	1.5258127207626373e-16	CD4 Central Memory	AC018816.1
2.570993633143519e-235	1.427472698281666	0.909	0.601	9.654852390543857e-231	CD4 Central Memory	GSTK1
2.1330382102133158e-141	1.425298618820117	0.658	0.338	8.010198390814065e-137	CD4 Central Memory	CYLD
8.731864581468968e-108	1.4238848522673162	0.313	0.095	3.2790771062790415e-103	CD4 Central Memory	SELENOM
1.610807056812962e-92	1.4164961862705971	0.379	0.15	6.049063740449716e-88	CD4 Central Memory	SUSD3
3.670412283935545e-83	1.4141788504106563	0.4	0.176	1.3783499249863153e-78	CD4 Central Memory	AC079793.1
3.1422189953538142e-111	1.4101769269050228	0.484	0.207	1.1799974993252178e-106	CD4 Central Memory	OXNAD1
1.9234221153500493e-37	1.4092998870239284	0.173	0.068	7.22302706977404e-33	CD4 Central Memory	APBB1
1.1176086696576802e-28	1.4003905860894086	0.127	0.049	4.1969558371654864e-24	CD4 Central Memory	ACVR2A
8.754947911408278e-44	1.3931679019779197	0.26	0.121	3.287745589171151e-39	CD4 Central Memory	TBC1D4
1.8791922166468636e-168	1.3877630350939905	0.729	0.333	7.056930531173967e-164	CD4 Central Memory	GIMAP7
4.187310132521204e-225	1.3870487405027574	0.852	0.394	1.5724605740656878e-220	CD4 Central Memory	ETS1
3.4743414316270634e-37	1.3837035613161193	0.181	0.074	1.3047194378189113e-32	CD4 Central Memory	LRIG1
5.557654878347805e-101	1.3832330738751968	0.499	0.232	2.0870661364659513e-96	CD4 Central Memory	PRKCQ-AS1
6.922500622181119e-41	1.3792739894454527	0.186	0.073	2.5996066586476756e-36	CD4 Central Memory	ZFYVE28
7.505025322206163e-224	1.375088349122535	0.727	0.258	2.8183621592480806e-219	CD4 Central Memory	CD2
3.669911993881608e-32	1.3740777513726292	0.213	0.102	1.3781620510623603e-27	CD4 Central Memory	FAS
6.438343616835945e-178	1.3695978629701806	0.538	0.17	2.4177911784304022e-173	CD4 Central Memory	THEMIS
1.4141629417183006e-68	1.366564362735729	0.391	0.189	5.310606095034734e-64	CD4 Central Memory	THEM4
3.8467815539594194e-24	1.3656790074006842	0.136	0.06	1.4445818769583807e-19	CD4 Central Memory	PRORP
9.172241383951536e-40	1.3611165566809234	0.174	0.067	3.44445180691532e-35	CD4 Central Memory	SNED1
4.3081123459189656e-145	1.3498140816654511	0.534	0.195	1.6178254292629492e-140	CD4 Central Memory	LINC00861
1.0206301359624223e-99	1.3478499813999787	0.544	0.275	3.832772349579685e-95	CD4 Central Memory	MDFIC
7.536911253635814e-17	1.3463047140228181	0.108	0.05	2.830336283077857e-12	CD4 Central Memory	CHST7
5.945025023632584e-17	1.3380279617648154	0.135	0.069	2.2325352471247442e-12	CD4 Central Memory	AGFG2
5.4960425665629084e-30	1.335595516788695	0.141	0.057	2.063928865021369e-25	CD4 Central Memory	AP000787.1
2.327514759790061e-78	1.3259527768014796	0.265	0.089	8.740516177439617e-74	CD4 Central Memory	CD226
5.23324582821886e-130	1.3205230998221116	0.465	0.171	1.9652408058710283e-125	CD4 Central Memory	GPR183
4.543490096242758e-40	1.3176247778729946	0.197	0.08	1.7062168358420429e-35	CD4 Central Memory	MPZL3
5.886670973389547e-24	1.3155364391814972	0.131	0.056	2.2106215506369765e-19	CD4 Central Memory	IPCEF1
1.5830350880488642e-143	1.3130814150656318	0.603	0.243	5.9447716661499e-139	CD4 Central Memory	RORA
8.872186075091906e-74	1.310030154442456	0.467	0.239	3.3317720367792636e-69	CD4 Central Memory	PIM2
3.629554142560738e-105	1.3080473501093293	0.873	0.647	1.363006467155834e-100	CD4 Central Memory	JUNB
3.740096938386014e-39	1.3062708735113042	0.199	0.083	1.4045186032721e-34	CD4 Central Memory	GALM
4.017026136086921e-102	1.304179508428187	0.465	0.198	1.5085138248847216e-97	CD4 Central Memory	PRKCA
4.508162053388275e-34	1.3038210703747697	0.196	0.087	1.6929500959088987e-29	CD4 Central Memory	AP001011.2
2.984368702707538e-98	1.303707000469725	0.375	0.138	1.1207199789277617e-93	CD4 Central Memory	BIRC3
3.7964984702632156e-4	1.3000184110267625	0.178	0.15	1	CD4 Central Memory	FAM13A
1.1659926500622426e-50	1.299018988961116	0.295	0.137	4.378652198778739e-46	CD4 Central Memory	TMEM63A
4.866740509305567e-67	1.2961567894161394	0.411	0.206	1.8276070634595196e-62	CD4 Central Memory	TMEM238
8.025808614432755e-21	1.2916127820967058	0.107	0.044	3.0139319089779325e-16	CD4 Central Memory	SGSH
1.386409546927241e-124	1.2843276182932202	0.614	0.284	5.206383771575868e-120	CD4 Central Memory	IL10RA
9.791090556474333e-38	1.2803598014234192	0.222	0.099	3.6768482366728065e-33	CD4 Central Memory	BCL9L
1.730320203750719e-44	1.2751665434371764	0.286	0.139	6.497871461145075e-40	CD4 Central Memory	NMRK1
5.216957332766112e-18	1.2725691702360886	0.109	0.049	1.959123987173658e-13	CD4 Central Memory	CBX7
6.296210419684762e-92	1.2719603195942886	0.419	0.171	2.3644158989042185e-87	CD4 Central Memory	SCML4
8.94008740480414e-25	1.2691756297212349	0.195	0.101	3.357271023126099e-20	CD4 Central Memory	LGALS3BP
2.0636025490835125e-41	1.2638129772562237	0.246	0.111	7.749446652573315e-37	CD4 Central Memory	TRIB2
3.6583387183683316e-201	1.259894317726643	0.893	0.48	1.3738159389088595e-196	CD4 Central Memory	FYB1
2.681140880321356e-25	1.2582865168685282	0.173	0.083	1.0068488347870789e-20	CD4 Central Memory	GPR155
9.660251148387402e-41	1.255611745575536	0.19	0.075	3.627714113753921e-36	CD4 Central Memory	LAT
6.249961915814364e-72	1.253460808991169	0.272	0.096	2.3470481982457682e-67	CD4 Central Memory	ADAM19
3.239614194203533e-31	1.248767326932291	0.247	0.13	1.2165723183492528e-26	CD4 Central Memory	CFAP36
5.8705165460476705e-133	1.248487217599774	0.697	0.361	2.2045550785372817e-128	CD4 Central Memory	RASA3
1.7014996740711583e-184	1.2475962804614489	0.913	0.59	6.389641726039421e-180	CD4 Central Memory	KLF2
9.156597536948708e-32	1.2466656853384195	0.215	0.104	3.4385770730503484e-27	CD4 Central Memory	SGTB
5.136309139623366e-28	1.2455925817555056	0.16	0.07	1.9288381712027626e-23	CD4 Central Memory	LINC00649
3.9944955907659265e-142	1.2448938856987959	0.629	0.262	1.5000529292003285e-137	CD4 Central Memory	GIMAP4
1.6033103832875062e-12	1.243351468743768	0.118	0.064	6.020911482359571e-8	CD4 Central Memory	SFMBT1
5.441912781866208e-120	1.2427157625968133	0.637	0.319	2.043601506974217e-115	CD4 Central Memory	PBXIP1
1.8108988956052355e-33	1.2391179820303964	0.206	0.095	6.80046862266634e-29	CD4 Central Memory	LINS1
9.01424462604979e-111	1.238655002447144	0.585	0.277	3.3851192844204775e-106	CD4 Central Memory	KLF12
2.691501731670631e-28	1.2345693467567775	0.153	0.065	1.010739645294272e-23	CD4 Central Memory	AKTIP
6.284317704039877e-37	1.2329065488065658	0.293	0.159	2.359949827398095e-32	CD4 Central Memory	RNF214
8.634851215770923e-153	1.2325164313239865	0.743	0.365	3.2426456770584545e-148	CD4 Central Memory	SEPTIN1
8.3471800738816e-18	1.2308771629584343	0.107	0.048	3.1346165331447576e-13	CD4 Central Memory	LINC00324
1.0968668613955022e-175	1.2295978516699293	0.75	0.312	4.119064124598529e-171	CD4 Central Memory	SYNE2
8.092126449180588e-20	1.2268718743425522	0.164	0.085	3.038836245460786e-15	CD4 Central Memory	CREBL2
1.5679580125248051e-96	1.2263629156948428	0.608	0.328	5.888152724434401e-92	CD4 Central Memory	BCL2
4.8112820588710084e-30	1.2250058086779094	0.22	0.109	1.8067807515678297e-25	CD4 Central Memory	CXCR3
3.3245436915632434e-21	1.2237462994455763	0.133	0.061	1.2484658924927447e-16	CD4 Central Memory	LPAR2
8.782168116980624e-191	1.2192959015777918	0.824	0.37	3.2979675929697337e-186	CD4 Central Memory	SKAP1
8.50635095782226e-109	1.2149801415050188	0.6	0.298	3.1943899751909934e-104	CD4 Central Memory	SLC2A3
1.9551984075455692e-59	1.2146156091370883	0.344	0.158	7.342356579855876e-55	CD4 Central Memory	ITGB2-AS1
2.780418626341643e-17	1.210670679184377	0.105	0.047	1.0441306067500772e-12	CD4 Central Memory	AC016831.6
1.4162075735385253e-93	1.2097503144669417	0.511	0.242	5.318284300909224e-89	CD4 Central Memory	MGAT4A
4.4567234377062035e-126	1.2094168081410661	0.71	0.399	1.6736333525618106e-121	CD4 Central Memory	LEPROTL1
7.184943087595267e-23	1.20862078140355	0.191	0.1	2.6981616776846507e-18	CD4 Central Memory	ECHDC2
2.948973357815637e-85	1.2063302698034444	0.447	0.199	1.1074279650605063e-80	CD4 Central Memory	PCED1B
1.5810314976939095e-155	1.1943108610743935	0.827	0.465	5.9372475832899386e-151	CD4 Central Memory	CD48
3.6012767473216555e-26	1.1930484512477355	0.228	0.123	1.3523874569217013e-21	CD4 Central Memory	RCBTB2
1.0160199935384201e-15	1.192533139070926	0.101	0.047	3.815459881734829e-11	CD4 Central Memory	SAMD12
6.823633440836077e-55	1.1860279529343765	0.422	0.236	2.562479066037172e-50	CD4 Central Memory	SFXN1
4.030708437030811e-103	1.1829888598404337	0.619	0.317	1.5136519393581806e-98	CD4 Central Memory	TNFAIP3
2.9288681928114998e-36	1.1810064329387158	0.249	0.121	1.0998778724465026e-31	CD4 Central Memory	PCNX2
2.6591337586088344e-227	1.1793331047602447	0.975	0.583	9.985845003703756e-223	CD4 Central Memory	IFITM1
1.1471386549473141e-21	1.1670980442421977	0.21	0.117	4.3078497909236486e-17	CD4 Central Memory	ANKH
3.269933960125304e-37	1.1659296531365932	0.282	0.144	1.2279583000458554e-32	CD4 Central Memory	HELB
1.7496050922317856e-38	1.1657397362895963	0.256	0.123	6.570292002858024e-34	CD4 Central Memory	ECE1
2.3735555605687843e-294	1.1569802782471879	0.997	0.924	8.913413196603955e-290	CD4 Central Memory	RPS27
2.1661730315134883e-226	1.1561396791497	0.984	0.666	8.134629585242602e-222	CD4 Central Memory	CD52
8.815186755155559e-39	1.1555336190164285	0.238	0.108	3.310367082163567e-34	CD4 Central Memory	P2RY10
0	4.576023355170447	0.138	0.006	0	CD4 Effector Memory	NEFL
0	4.272490940996558	0.188	0.012	0	CD4 Effector Memory	TTC39C-AS1
1.7311005188423977e-269	3.636493768913812	0.148	0.011	6.500801778408857e-265	CD4 Effector Memory	RORC
8.068763097896058e-288	3.3350793040090956	0.204	0.02	3.0300626061529067e-283	CD4 Effector Memory	CCR6
0	3.290248221871459	0.485	0.057	0	CD4 Effector Memory	TNFRSF4
0	3.2434300891023673	0.963	0.209	0	CD4 Effector Memory	IL7R
7.853403990746616e-284	3.240681585284837	0.217	0.023	2.9491888006450764e-279	CD4 Effector Memory	FBXL16
0	3.2323629869443335	0.369	0.044	0	CD4 Effector Memory	CD40LG
2.284401499044538e-202	3.034234820462647	0.164	0.018	8.578612949361953e-198	CD4 Effector Memory	EDA
0	2.913530401244276	0.364	0.055	0	CD4 Effector Memory	DPP4
2.2912059810965157e-179	2.891737958753922	0.159	0.019	8.604165820811745e-175	CD4 Effector Memory	PI16
3.6015594058346906e-271	2.862694743395444	0.25	0.032	1.3524936036731014e-266	CD4 Effector Memory	WDR86-AS1
0	2.847986862131738	0.69	0.137	0	CD4 Effector Memory	AQP3
3.0455349029652363e-291	2.8050982068875343	0.447	0.098	1.1436897221105353e-286	CD4 Effector Memory	CISH
3.1390409651427077e-226	2.784822139216267	0.212	0.028	1.178804053640041e-221	CD4 Effector Memory	TSPAN18
2.0289570881288717e-197	2.7298487144565415	0.193	0.026	7.619342553050352e-193	CD4 Effector Memory	KIF5C
3.296097848968912e-85	2.673924689092642	0.147	0.032	1.2377836252232955e-80	CD4 Effector Memory	PTPN13
8.328279194708927e-263	2.662614028538388	0.223	0.026	3.1275186859890434e-258	CD4 Effector Memory	AL136456.1
2.1200083821647705e-118	2.6567085067606864	0.123	0.017	7.961267477543363e-114	CD4 Effector Memory	VSIG1
3.3837423892868696e-164	2.6147461679680766	0.207	0.035	1.270696779448898e-159	CD4 Effector Memory	AC139720.1
0	2.6086271113567285	0.576	0.094	0	CD4 Effector Memory	MAL
1.2775066614070003e-185	2.593850869278803	0.21	0.032	4.7974207655817086e-181	CD4 Effector Memory	NSG1
6.454462073866094e-111	2.515174793145481	0.161	0.03	2.423844142598934e-106	CD4 Effector Memory	FXYD7
0	2.4834093388962053	0.984	0.42	0	CD4 Effector Memory	LTB
5.490974875917135e-244	2.461256543192793	0.399	0.089	2.0620257951531615e-239	CD4 Effector Memory	TNFRSF25
5.625140708762009e-171	2.4505013307267975	0.267	0.055	2.1124090903613975e-166	CD4 Effector Memory	SLAMF1
0	2.420497890991738	0.486	0.092	0	CD4 Effector Memory	ANK3
1.4523799168790963e-139	2.3799010931559	0.169	0.027	5.45412230185607e-135	CD4 Effector Memory	IL2RA
2.932525825360316e-289	2.3754403555410906	0.46	0.1	1.1012514231975596e-284	CD4 Effector Memory	TRAT1
2.7334397417835786e-148	2.332063175136377	0.25	0.054	1.0264886262319872e-143	CD4 Effector Memory	DUSP16
2.3200368765312893e-60	2.330493748570567	0.105	0.023	8.71243448243795e-56	CD4 Effector Memory	PERP
4.044324672641564e-57	2.3274579877643395	0.134	0.036	1.5187652443170864e-52	CD4 Effector Memory	TRBV20-1
0	2.304281029245149	0.569	0.137	0	CD4 Effector Memory	GATA3
3.139280223529498e-57	2.27386301778298	0.1	0.022	1.1788939023420325e-52	CD4 Effector Memory	ANKRD44-AS1
5.665153767942921e-69	2.272969335328388	0.133	0.031	2.127435194475605e-64	CD4 Effector Memory	CD200R1
1.311735968658431e-113	2.2592404322579673	0.155	0.028	4.925962083103005e-109	CD4 Effector Memory	LINC00892
4.812457768293093e-51	2.255689489607208	0.108	0.027	1.807222265727105e-46	CD4 Effector Memory	NR1D1
